sub,cond,rt,accuracy
1,1,1.77473681424936,1
1,1,0.789736814249359,1
1,1,0.442736814249359,1
1,1,0.423736814249359,1
1,1,0.574736814249359,1
1,1,0.413736814249359,1
1,1,1.64973681424936,1
1,1,0.655736814249359,1
1,1,1.21573681424936,1
1,1,0.379736814249359,1
1,1,0.612736814249359,1
1,1,1.98673681424936,1
1,1,1.05473681424936,1
1,1,0.869736814249359,1
1,1,1.03073681424936,1
1,1,1.40773681424936,1
1,1,0.68273681424936,1
1,1,0.697736814249359,0
1,1,0.604736814249359,1
1,1,0.59373681424936,1
1,1,0.735736814249359,1
1,1,0.388736814249359,1
1,1,0.453736814249359,0
1,1,0.596736814249359,1
1,1,0.401736814249359,1
1,1,0.887736814249359,1
1,1,0.516736814249359,1
1,1,0.42973681424936,1
1,1,0.57373681424936,1
1,1,0.642736814249359,1
1,1,0.751736814249359,1
1,1,0.71073681424936,1
1,1,0.614736814249359,0
1,1,2.90173681424936,1
1,1,0.367736814249359,1
1,1,1.40173681424936,1
1,1,1.26473681424936,1
1,1,2.38073681424936,1
1,1,1.57673681424936,1
1,1,0.464736814249359,1
1,1,0.967736814249359,1
1,1,0.60373681424936,1
1,1,1.73073681424936,0
1,1,0.72073681424936,1
1,1,0.419736814249359,1
1,1,0.988736814249359,1
1,1,1.02773681424936,0
1,1,0.94273681424936,1
1,1,1.05573681424936,1
1,1,0.978736814249359,1
1,1,0.869736814249359,1
1,1,1.61973681424936,1
1,1,0.534736814249359,1
1,1,0.841736814249359,1
1,1,1.17073681424936,1
1,1,1.05273681424936,1
1,1,0.776736814249359,1
1,1,0.894736814249359,1
1,1,0.418736814249359,1
1,1,1.28273681424936,1
1,1,2.37473681424936,1
1,1,0.43573681424936,1
1,1,0.988736814249359,1
1,1,1.58673681424936,1
1,1,1.15373681424936,1
1,1,0.59373681424936,1
1,1,1.07573681424936,0
1,1,0.733736814249359,1
1,1,0.42973681424936,1
1,1,0.551736814249359,1
1,1,0.533736814249359,1
1,1,0.758736814249359,1
1,1,0.43173681424936,1
1,1,1.23473681424936,1
1,1,0.880736814249359,1
1,1,0.615736814249359,1
1,1,0.667736814249359,1
1,1,0.666736814249359,1
1,1,0.60373681424936,1
1,1,0.81173681424936,0
1,1,1.68873681424936,1
1,1,0.861736814249359,1
1,1,0.795736814249359,1
1,1,0.649736814249359,1
1,1,0.463736814249359,1
1,1,0.403736814249359,1
1,1,0.725736814249359,1
1,1,0.671736814249359,1
1,1,0.764736814249359,1
1,1,0.634736814249359,1
1,1,0.886736814249359,0
1,1,1.38373681424936,1
1,1,0.622736814249359,0
1,1,0.508736814249359,1
1,1,1.65073681424936,1
1,1,0.83373681424936,1
1,1,0.518736814249359,1
1,1,1.04273681424936,1
1,1,1.49273681424936,1
1,1,1.19573681424936,1
1,1,1.09073681424936,1
1,1,0.83473681424936,1
1,1,0.715736814249359,1
1,1,1.04673681424936,1
1,1,1.23773681424936,1
1,1,0.350736814249359,1
1,1,0.515736814249359,1
1,1,1.15473681424936,1
1,1,1.14573681424936,1
1,1,2.16773681424936,1
1,1,0.365736814249359,1
1,1,1.63173681424936,1
1,1,0.745736814249359,1
1,1,0.802736814249359,1
1,1,1.73273681424936,1
1,1,0.988736814249359,1
1,1,0.858736814249359,1
1,1,0.739736814249359,1
1,1,0.676736814249359,1
1,1,0.659736814249359,1
1,1,0.615736814249359,0
1,1,0.782736814249359,1
1,1,0.658736814249359,1
1,1,1.56373681424936,1
1,1,1.02173681424936,1
1,1,0.481736814249359,1
1,1,0.921736814249359,1
1,1,1.23873681424936,0
1,1,2.74273681424936,1
2,1,0.395075037138619,1
2,1,0.431075037138619,1
2,1,0.541075037138619,1
2,1,0.775075037138619,1
2,1,1.23207503713862,1
2,1,0.345075037138619,0
2,1,0.408075037138619,1
2,1,0.354075037138619,1
2,1,0.685075037138619,1
2,1,0.939075037138619,1
2,1,0.334075037138619,1
2,1,0.520075037138619,1
2,1,0.417075037138619,1
2,1,0.410075037138619,1
2,1,0.345075037138619,0
2,1,0.449075037138619,1
2,1,0.640075037138619,1
2,1,0.593075037138619,0
2,1,1.11107503713862,1
2,1,1.37307503713862,1
2,1,0.533075037138619,1
2,1,0.694075037138619,1
2,1,0.416075037138619,1
2,1,0.353075037138619,1
2,1,0.624075037138619,0
2,1,0.559075037138619,1
2,1,0.701075037138619,1
2,1,0.687075037138619,0
2,1,1.07907503713862,1
2,1,0.422075037138619,0
2,1,0.574075037138619,1
2,1,0.684075037138619,1
2,1,0.986075037138619,1
2,1,0.451075037138619,1
2,1,0.405075037138619,1
2,1,0.460075037138619,1
2,1,0.445075037138619,0
2,1,0.339075037138619,1
2,1,0.585075037138619,1
2,1,0.959075037138619,1
2,1,0.409075037138619,1
2,1,0.667075037138619,1
2,1,0.444075037138619,1
2,1,1.08007503713862,1
2,1,1.05307503713862,1
2,1,0.342075037138619,1
2,1,0.582075037138619,1
2,1,0.348075037138619,1
2,1,0.609075037138619,1
2,1,0.750075037138619,1
2,1,0.582075037138619,1
2,1,0.375075037138619,1
2,1,0.323075037138619,0
2,1,1.18107503713862,1
2,1,0.395075037138619,1
2,1,0.412075037138619,1
2,1,0.456075037138619,1
2,1,0.555075037138619,1
2,1,0.329075037138619,1
2,1,0.607075037138619,1
2,1,0.545075037138619,0
2,1,0.374075037138619,1
2,1,0.662075037138619,1
2,1,0.339075037138619,1
2,1,0.382075037138619,0
2,1,0.411075037138619,1
2,1,0.559075037138619,1
2,1,0.418075037138619,1
2,1,0.572075037138619,1
2,1,0.366075037138619,0
2,1,0.569075037138619,1
2,1,0.558075037138619,1
2,1,1.08307503713862,1
2,1,0.370075037138619,1
2,1,1.02507503713862,1
2,1,0.397075037138619,1
2,1,0.538075037138619,1
2,1,0.713075037138619,1
2,1,0.523075037138619,1
2,1,0.586075037138619,1
2,1,0.668075037138619,1
2,1,0.676075037138619,0
2,1,0.439075037138619,1
2,1,0.475075037138619,1
2,1,0.702075037138619,1
2,1,0.458075037138619,1
2,1,0.340075037138619,1
2,1,0.384075037138619,1
2,1,0.548075037138619,1
2,1,0.459075037138619,1
2,1,0.471075037138619,1
2,1,0.468075037138619,1
2,1,0.510075037138619,0
2,1,0.347075037138619,0
2,1,0.537075037138619,1
2,1,0.690075037138619,1
2,1,0.506075037138619,1
2,1,0.432075037138619,1
2,1,0.358075037138619,1
2,1,0.707075037138619,1
2,1,0.344075037138619,1
2,1,0.437075037138619,0
2,1,0.440075037138619,0
2,1,0.926075037138619,1
2,1,0.357075037138619,0
2,1,0.485075037138619,1
2,1,0.391075037138619,1
2,1,0.374075037138619,1
2,1,0.458075037138619,1
2,1,0.536075037138619,0
2,1,0.397075037138619,0
2,1,0.694075037138619,1
2,1,0.760075037138619,1
2,1,0.647075037138619,1
2,1,0.434075037138619,1
2,1,0.432075037138619,1
2,1,0.760075037138619,0
2,1,0.669075037138619,0
2,1,0.456075037138619,1
2,1,0.443075037138619,1
2,1,0.604075037138619,1
2,1,0.626075037138619,0
2,1,0.488075037138619,1
2,1,0.431075037138619,1
2,1,0.318075037138619,1
2,1,0.454075037138619,0
2,1,0.340075037138619,0
2,1,0.506075037138619,1
2,1,0.706075037138619,1
2,1,0.404075037138619,1
2,1,1.02807503713862,0
2,1,0.963075037138619,1
2,1,0.440075037138619,1
2,1,0.343075037138619,1
2,1,0.551075037138619,1
2,1,0.428075037138619,0
2,1,0.400075037138619,0
2,1,0.748075037138619,1
2,1,0.409075037138619,1
2,1,1.03307503713862,1
2,1,0.350075037138619,0
2,1,0.551075037138619,1
2,1,0.747075037138619,1
2,1,0.502075037138619,1
2,1,0.382075037138619,1
2,1,0.423075037138619,1
2,1,0.935075037138619,1
2,1,0.584075037138619,1
2,1,0.567075037138619,0
2,1,0.354075037138619,1
2,1,0.546075037138619,1
2,1,0.495075037138619,1
2,1,0.607075037138619,1
2,1,0.565075037138619,1
2,1,0.476075037138619,1
2,1,0.385075037138619,1
2,1,0.515075037138619,1
2,1,0.677075037138619,1
2,1,0.435075037138619,1
2,1,0.410075037138619,1
2,1,0.419075037138619,0
2,1,0.452075037138619,1
2,1,0.558075037138619,1
2,1,0.651075037138619,1
2,1,0.404075037138619,0
2,1,0.969075037138619,1
2,1,0.396075037138619,1
2,1,0.466075037138619,1
2,1,0.458075037138619,1
2,1,0.546075037138619,1
2,1,0.308075037138619,1
2,1,0.514075037138619,1
2,1,0.700075037138619,1
2,1,0.580075037138619,1
2,1,0.348075037138619,1
2,1,0.673075037138619,1
2,1,0.576075037138619,1
2,1,0.346075037138619,1
2,1,0.375075037138619,1
2,1,0.388075037138619,0
2,1,0.378075037138619,1
2,1,1.13207503713862,1
2,1,0.383075037138619,1
2,1,1.23607503713862,1
2,1,0.361075037138619,1
2,1,0.511075037138619,1
2,1,0.705075037138619,1
2,1,1.11707503713862,1
2,1,0.638075037138619,1
2,1,0.539075037138619,1
2,1,0.392075037138619,0
2,1,0.448075037138619,1
2,1,0.533075037138619,1
2,1,1.02307503713862,1
2,1,0.429075037138619,1
2,1,0.479075037138619,1
2,1,0.494075037138619,1
2,1,0.915075037138619,1
2,1,0.608075037138619,1
2,1,0.624075037138619,1
2,1,0.408075037138619,1
2,1,0.478075037138619,1
2,1,0.399075037138619,1
2,1,0.405075037138619,1
2,1,0.581075037138619,1
2,1,0.378075037138619,1
2,1,0.412075037138619,1
2,1,0.492075037138619,1
2,1,0.461075037138619,1
2,1,0.492075037138619,1
2,1,0.436075037138619,0
2,1,0.588075037138619,1
2,1,0.901075037138619,1
2,1,0.461075037138619,1
2,1,0.487075037138619,1
2,1,0.368075037138619,1
2,1,0.361075037138619,0
2,1,0.670075037138619,1
2,1,0.344075037138619,1
2,1,0.622075037138619,1
2,1,0.484075037138619,1
2,1,0.624075037138619,1
2,1,0.367075037138619,1
2,1,0.764075037138619,1
2,1,0.558075037138619,1
2,1,0.975075037138619,1
2,1,0.445075037138619,1
2,1,0.877075037138619,1
2,1,0.329075037138619,1
2,1,0.640075037138619,1
2,1,0.598075037138619,1
2,1,0.490075037138619,1
2,1,0.350075037138619,1
2,1,0.483075037138619,1
2,1,0.478075037138619,0
2,1,0.338075037138619,1
2,1,1.13307503713862,1
2,1,0.339075037138619,1
2,1,0.533075037138619,1
2,1,0.587075037138619,1
2,1,1.10007503713862,1
2,1,0.498075037138619,1
2,1,0.440075037138619,1
2,1,0.423075037138619,1
2,1,0.416075037138619,1
2,1,0.311075037138619,1
2,1,0.535075037138619,1
2,1,0.443075037138619,1
2,1,1.12507503713862,1
2,1,0.581075037138619,1
2,1,0.371075037138619,0
2,1,0.724075037138619,1
2,1,0.558075037138619,1
2,1,0.749075037138619,1
2,1,0.347075037138619,1
2,1,0.710075037138619,1
2,1,0.670075037138619,1
2,1,0.442075037138619,1
2,1,0.398075037138619,1
2,1,0.426075037138619,1
2,1,1.59707503713862,1
2,1,0.401075037138619,1
2,1,0.428075037138619,0
2,1,0.928075037138619,1
2,1,0.744075037138619,1
2,1,0.745075037138619,1
2,1,0.767075037138619,1
2,1,1.33907503713862,1
2,1,0.437075037138619,1
2,1,0.434075037138619,1
2,1,0.337075037138619,1
2,1,0.367075037138619,1
2,1,0.586075037138619,1
2,1,0.497075037138619,1
2,1,0.351075037138619,0
2,1,0.876075037138619,1
2,1,0.372075037138619,1
2,1,0.711075037138619,0
2,1,0.726075037138619,1
2,1,0.394075037138619,1
2,1,0.438075037138619,1
2,1,0.404075037138619,1
2,1,0.614075037138619,1
2,1,0.839075037138619,1
2,1,0.817075037138619,1
2,1,0.532075037138619,1
2,1,0.704075037138619,1
2,1,1.43907503713862,1
2,1,0.322075037138619,1
2,1,0.356075037138619,1
2,1,0.608075037138619,1
2,1,0.650075037138619,1
2,1,0.561075037138619,1
2,1,0.599075037138619,1
2,1,0.453075037138619,0
2,1,0.665075037138619,0
2,1,0.621075037138619,1
2,1,0.372075037138619,0
2,1,0.388075037138619,1
2,1,0.304075037138619,0
3,1,0.703528325698647,1
3,1,0.593528325698647,1
3,1,0.532528325698647,1
3,1,0.521528325698647,1
3,1,0.651528325698647,1
3,1,0.848528325698647,1
3,1,0.656528325698647,1
3,1,0.628528325698647,1
3,1,0.826528325698648,1
3,1,0.603528325698647,1
3,1,0.425528325698647,1
3,1,0.359528325698647,1
3,1,0.508528325698647,1
3,1,0.413528325698647,1
3,1,0.355528325698647,0
3,1,0.681528325698648,1
3,1,0.847528325698647,1
3,1,0.580528325698647,1
3,1,1.21152832569865,1
3,1,0.489528325698647,1
3,1,0.602528325698647,1
3,1,0.693528325698647,1
3,1,0.623528325698647,0
3,1,0.496528325698647,1
3,1,1.15852832569865,0
3,1,0.399528325698647,1
3,1,1.08952832569865,1
3,1,0.643528325698647,1
3,1,1.48852832569865,1
3,1,0.839528325698647,1
3,1,0.936528325698647,1
3,1,1.59052832569865,0
3,1,0.894528325698647,0
3,1,0.368528325698647,1
3,1,0.578528325698647,1
3,1,0.878528325698647,1
3,1,0.907528325698647,1
3,1,0.732528325698647,1
3,1,1.41952832569865,1
3,1,0.411528325698647,1
3,1,0.715528325698647,1
3,1,0.393528325698647,1
3,1,0.941528325698648,1
3,1,0.733528325698647,1
3,1,0.432528325698647,1
3,1,1.09552832569865,1
3,1,0.655528325698647,0
3,1,0.413528325698647,1
3,1,0.971528325698647,1
3,1,0.799528325698647,1
3,1,0.696528325698647,1
3,1,0.614528325698647,1
3,1,0.575528325698647,1
3,1,0.351528325698647,1
3,1,0.398528325698647,1
3,1,2.15652832569865,0
3,1,1.00852832569865,1
3,1,0.985528325698647,1
3,1,0.759528325698647,1
3,1,0.330528325698647,1
3,1,0.377528325698647,1
3,1,0.891528325698647,1
3,1,0.359528325698647,1
3,1,0.968528325698647,1
3,1,0.488528325698647,1
3,1,0.776528325698647,1
3,1,0.618528325698647,1
3,1,0.671528325698648,1
3,1,0.507528325698647,0
3,1,0.701528325698647,1
3,1,0.429528325698647,0
3,1,0.480528325698647,1
3,1,1.18252832569865,1
3,1,0.824528325698648,1
3,1,0.388528325698647,1
3,1,1.02452832569865,1
3,1,0.554528325698648,0
3,1,0.407528325698647,1
3,1,0.336528325698647,1
3,1,1.06352832569865,1
3,1,0.686528325698647,1
3,1,0.572528325698647,1
3,1,0.471528325698647,1
3,1,0.970528325698647,1
3,1,0.547528325698647,0
3,1,1.12552832569865,1
3,1,0.805528325698647,1
3,1,0.755528325698647,1
3,1,0.776528325698647,1
3,1,0.379528325698647,1
3,1,0.495528325698647,1
3,1,0.461528325698647,1
3,1,0.578528325698647,0
3,1,0.460528325698647,1
3,1,0.344528325698647,0
3,1,0.673528325698648,1
3,1,0.786528325698648,1
3,1,1.01752832569865,1
3,1,0.864528325698647,1
3,1,0.775528325698647,1
3,1,0.517528325698647,1
3,1,1.04952832569865,1
3,1,1.21252832569865,1
3,1,0.594528325698647,1
3,1,0.680528325698647,1
3,1,0.416528325698647,1
3,1,0.359528325698647,1
3,1,1.22352832569865,1
3,1,1.28452832569865,1
3,1,0.385528325698647,1
3,1,1.44252832569865,0
3,1,0.581528325698647,1
3,1,0.484528325698647,0
3,1,0.794528325698648,1
3,1,0.797528325698647,1
3,1,1.57652832569865,1
3,1,0.545528325698647,1
3,1,0.406528325698647,1
3,1,0.814528325698648,1
3,1,0.644528325698647,1
3,1,0.466528325698647,1
3,1,0.916528325698647,1
3,1,1.34352832569865,1
3,1,0.445528325698647,1
3,1,0.872528325698647,1
3,1,0.480528325698647,1
3,1,0.903528325698647,1
3,1,0.794528325698648,1
3,1,1.20252832569865,1
3,1,0.774528325698647,1
3,1,0.435528325698647,0
3,1,0.681528325698648,1
3,1,0.862528325698647,1
3,1,0.722528325698647,1
3,1,0.387528325698647,1
3,1,1.62952832569865,1
3,1,0.668528325698647,1
3,1,0.546528325698648,1
3,1,0.617528325698647,1
3,1,0.845528325698647,1
3,1,0.629528325698647,1
3,1,1.05452832569865,1
3,1,0.930528325698647,1
3,1,1.57352832569865,1
3,1,0.450528325698647,1
3,1,0.616528325698647,1
3,1,1.78452832569865,1
3,1,0.706528325698647,0
3,1,0.477528325698647,1
3,1,0.471528325698647,1
3,1,0.301528325698647,0
3,1,1.09252832569865,1
3,1,0.648528325698647,0
3,1,0.620528325698647,1
3,1,0.418528325698647,0
3,1,0.345528325698647,1
3,1,0.799528325698647,1
3,1,0.566528325698647,1
3,1,0.436528325698647,1
3,1,0.714528325698647,1
3,1,0.428528325698647,1
3,1,0.888528325698647,1
3,1,0.905528325698647,0
3,1,0.912528325698647,1
3,1,0.958528325698647,1
3,1,0.846528325698647,1
3,1,0.410528325698647,1
3,1,0.387528325698647,1
3,1,0.446528325698647,1
3,1,0.622528325698647,1
3,1,0.386528325698647,1
3,1,0.918528325698647,1
3,1,0.834528325698648,1
3,1,1.46652832569865,0
3,1,0.426528325698647,1
3,1,0.510528325698647,1
3,1,0.493528325698647,1
3,1,0.459528325698647,1
3,1,1.13652832569865,1
3,1,0.476528325698647,1
3,1,0.504528325698647,1
3,1,0.575528325698647,1
3,1,0.549528325698647,1
3,1,0.808528325698648,1
3,1,1.36652832569865,1
3,1,0.853528325698647,1
3,1,0.738528325698647,1
3,1,0.452528325698647,1
3,1,0.649528325698647,1
3,1,0.394528325698647,1
3,1,0.598528325698647,0
3,1,0.528528325698647,1
3,1,0.735528325698647,0
3,1,0.717528325698647,1
3,1,0.596528325698647,0
3,1,0.762528325698647,1
3,1,0.527528325698647,1
3,1,0.962528325698647,1
3,1,0.415528325698647,1
3,1,0.903528325698647,1
3,1,0.582528325698647,1
3,1,2.21952832569865,1
3,1,0.595528325698647,1
3,1,1.71252832569865,1
3,1,0.352528325698647,1
3,1,0.690528325698647,1
3,1,0.457528325698647,1
3,1,0.530528325698647,0
3,1,0.676528325698647,1
3,1,0.364528325698647,1
3,1,0.490528325698647,0
3,1,0.820528325698648,1
3,1,0.621528325698647,1
3,1,0.541528325698647,1
3,1,1.34852832569865,1
3,1,0.406528325698647,1
3,1,0.707528325698647,1
3,1,1.04752832569865,1
3,1,0.442528325698647,1
3,1,0.619528325698647,1
3,1,0.895528325698647,0
3,1,0.824528325698648,1
3,1,0.537528325698647,1
3,1,0.414528325698647,1
3,1,1.11452832569865,1
3,1,0.905528325698647,1
3,1,0.392528325698647,1
3,1,0.498528325698647,1
3,1,0.704528325698647,1
3,1,0.681528325698648,1
3,1,0.704528325698647,1
3,1,1.30852832569865,1
3,1,0.728528325698647,1
3,1,0.457528325698647,1
3,1,0.356528325698647,1
3,1,0.380528325698647,1
3,1,0.379528325698647,1
3,1,0.494528325698647,1
3,1,0.365528325698647,1
3,1,1.27852832569865,1
3,1,0.385528325698647,1
3,1,1.36352832569865,1
3,1,0.923528325698648,1
3,1,0.329528325698647,1
3,1,0.734528325698647,1
3,1,0.437528325698647,0
3,1,0.729528325698647,1
3,1,1.77452832569865,1
3,1,0.873528325698647,1
3,1,0.434528325698647,1
3,1,1.14452832569865,0
3,1,1.82152832569865,1
3,1,0.465528325698647,1
3,1,0.866528325698647,1
3,1,0.443528325698647,1
3,1,0.422528325698647,1
3,1,0.508528325698647,1
3,1,0.403528325698647,1
3,1,0.497528325698647,0
3,1,0.915528325698648,1
3,1,0.910528325698647,1
3,1,0.529528325698647,1
3,1,0.885528325698647,1
3,1,0.456528325698647,1
3,1,1.17852832569865,1
3,1,0.572528325698647,0
3,1,1.37352832569865,1
3,1,0.404528325698647,1
3,1,0.601528325698647,1
3,1,0.909528325698647,1
3,1,0.434528325698647,1
3,1,0.782528325698647,1
3,1,0.726528325698647,1
3,1,0.556528325698647,1
3,1,1.31152832569865,1
3,1,0.436528325698647,1
3,1,0.471528325698647,1
3,1,0.562528325698647,0
3,1,0.932528325698647,1
3,1,0.578528325698647,1
3,1,0.370528325698647,1
3,1,0.752528325698647,1
3,1,1.05452832569865,1
3,1,0.468528325698647,1
3,1,0.428528325698647,1
3,1,0.713528325698647,1
3,1,0.784528325698647,1
3,1,0.867528325698647,1
3,1,0.854528325698647,1
3,1,0.960528325698647,1
3,1,0.608528325698647,1
3,1,1.06252832569865,0
3,1,0.596528325698647,1
3,1,0.375528325698647,1
3,1,0.492528325698647,1
3,1,0.873528325698647,1
3,1,1.47052832569865,1
3,1,0.651528325698647,1
3,1,1.44252832569865,1
3,1,0.832528325698648,1
4,1,0.658689263121719,0
4,1,1.22468926312172,1
4,1,0.642689263121719,0
4,1,0.520689263121719,1
4,1,0.633689263121719,1
4,1,0.267689263121719,1
4,1,1.14068926312172,1
4,1,0.966689263121719,1
4,1,1.08968926312172,1
4,1,0.489689263121719,1
4,1,0.722689263121719,0
4,1,0.377689263121719,1
4,1,0.389689263121719,1
4,1,0.494689263121719,1
4,1,0.371689263121719,0
4,1,0.623689263121719,1
4,1,0.732689263121719,1
4,1,0.783689263121719,0
4,1,0.378689263121719,0
4,1,0.347689263121719,1
4,1,0.544689263121719,1
4,1,0.325689263121719,1
4,1,0.449689263121719,1
4,1,0.304689263121719,1
4,1,0.567689263121719,0
4,1,0.700689263121719,1
4,1,0.692689263121719,1
4,1,1.07468926312172,1
4,1,0.753689263121719,1
4,1,1.38668926312172,1
4,1,1.20568926312172,1
4,1,0.366689263121719,0
4,1,0.470689263121719,1
4,1,0.813689263121719,0
4,1,0.874689263121719,1
4,1,0.390689263121719,1
4,1,1.01668926312172,1
4,1,0.593689263121719,1
4,1,0.362689263121719,1
4,1,0.329689263121719,0
4,1,0.348689263121719,1
4,1,0.542689263121719,1
4,1,1.42268926312172,1
4,1,0.694689263121719,1
4,1,0.520689263121719,0
4,1,0.440689263121719,1
4,1,1.07168926312172,1
4,1,1.02368926312172,1
4,1,0.633689263121719,1
4,1,0.407689263121719,1
4,1,0.495689263121719,1
4,1,1.03868926312172,1
4,1,0.436689263121719,0
4,1,0.545689263121719,1
4,1,0.863689263121719,0
4,1,0.323689263121719,0
4,1,0.434689263121719,1
4,1,0.503689263121719,1
4,1,0.524689263121719,1
4,1,2.61368926312172,1
4,1,0.748689263121719,1
4,1,0.841689263121719,1
4,1,0.471689263121719,0
4,1,0.864689263121719,1
4,1,0.464689263121719,0
4,1,0.393689263121719,1
4,1,0.792689263121719,1
4,1,0.398689263121719,1
4,1,1.99368926312172,0
4,1,0.628689263121719,1
4,1,0.924689263121719,1
4,1,0.750689263121719,1
4,1,0.491689263121719,0
4,1,0.972689263121719,1
4,1,0.764689263121719,1
4,1,0.485689263121719,1
4,1,0.517689263121719,1
4,1,0.363689263121719,1
4,1,0.379689263121719,1
4,1,0.465689263121719,0
4,1,0.856689263121719,1
4,1,1.07368926312172,1
4,1,1.32268926312172,1
4,1,1.04768926312172,1
4,1,0.495689263121719,1
4,1,1.27668926312172,0
4,1,0.843689263121719,0
4,1,0.372689263121719,1
4,1,0.479689263121719,1
4,1,1.21468926312172,1
4,1,1.43568926312172,1
4,1,0.812689263121719,1
4,1,1.46468926312172,0
4,1,0.514689263121719,1
4,1,1.34068926312172,1
4,1,0.419689263121719,1
4,1,0.749689263121719,1
4,1,0.388689263121719,1
